isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
0,1,BOL,Bolivia,LAC,N,2008,2008,Y,2.906106,1.9,315.3409,0.1191243,0.06008572,0.03988973,0.1083543,0.5143228,202.5211,0.5408723,-1,9.599855,BOL_N2008Y,0.007598,0.02207,0.03419,0.04534,0.05782,0.0721,0.0909,0.1161,0.1626,0.3912
1,1,BIH,Bosnia and Herzegovina,ECA,N,2008,,X,0.8669357,1.9,643.97,0.000607558,0.000184791,7.65E-05,0.000246615,-1,-1,-1,-1,3.763599,BIH_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BWA,Botswana,SSA,N,2008,,X,4.438053,1.9,315.157,0.1708975,0.053454,0.02483977,0.07634378,-1,-1,-1,-1,1.946351,BWA_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,BRA,Brazil,LAC,N,2008,2008,Y,1.658783,1.9,450.9134,0.06286799,0.02924565,0.02024089,0.02932276,0.5436846,264.0151,0.6068084,-1,192.979029,BRA_N2008Y,0.009874,0.02152,0.03084,0.04049,0.05196,0.06597,0.08225,0.1087,0.1592,0.4293
0,1,BGR,Bulgaria,ECA,N,2008,2008,Y,0.765068,1.9,491.5846,0.01176877,0.003739213,0.002132523,0.005466336,0.3357312,413.7588,0.2049195,-1,7.492561,BGR_N2008Y,0.02419,0.0452,0.05781,0.06846,0.07862,0.09,0.1039,0.1217,0.1534,0.2567
1,1,BFA,Burkina Faso,SSA,N,2008,,X,222.242,1.9,74.63837,0.5440431,0.1964257,0.09296724,0.2762873,-1,-1,-1,-1,14.689726,BFA_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,BDI,Burundi,SSA,N,2008,,X,487.3273,1.9,49.30727,0.7613822,0.3230406,0.1646943,0.4657328,-1,-1,-1,-1,8.212264,BDI_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,CPV,Cabo Verde,SSA,N,2008,2007.33,X,47.56514,1.9,252.1447,0.07140354,0.01637055,0.005995906,0.02101709,0.4718739,162.7982,0.3790471,-1,0.491723,CPV_N2007X,0.01955,0.03023,0.03872,0.04873,0.05915,0.07129,0.0871,0.1126,0.1613,0.3714
1,1,CMR,Cameroon,SSA,N,2008,,X,230.3753,1.9,124.6015,0.2968304,0.08849647,0.03547694,0.115503,-1,-1,-1,-1,18.907008,CMR_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,CAN,Canada,OHI,N,2008,,Y,1.284584,1.9,1687.268,0.003400072,0.000281449,5.93E-05,0.000316414,-1,-1,-1,-1,33.245773,CAN_N2007Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,CAF,Central African Republic,SSA,N,2008,2008,X,267.8691,1.9,73.71603,0.6626479,0.3308432,0.2060502,0.5627166,0.5623661,40.63692,0.570637,-1,4.345386,CAF_N2008X,0.01208,0.02125,0.03019,0.03972,0.05006,0.06113,0.07647,0.1006,0.1463,0.4622
1,1,TCD,Chad,SSA,N,2008,,X,251.2962,1.9,90.68987,0.4220202,0.1591354,0.08184254,0.2360895,-1,-1,-1,-1,11.133861,TCD_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,CHL,Chile,LAC,N,2008,,Y,391.6442,1.9,489.9622,0.02308014,0.01110734,0.008064692,0.01198163,-1,-1,-1,-1,16.661942,CHL_N2006Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,CHN,China,EAP,A,2008,2008,X,3.696112,1.9,186.5241,0.1465389,0.03867592,0.0145905,0.04859198,-1,-1,-1,-1,1324.655,CHN_R2008X,0,0,0,0,0,0,0,0,0,0
0,0,CHN,China,EAP,R,2008,2008,X,3.696112,1.9,117.3404,0.262511,0.0690611,0.02538999,0.0876924,0.3939905,87.23042,0.2593052,0.3305092,708.1738096,CHN_R2008X,0.02841,0.03841,0.04812,0.05801,0.06862,0.08071,0.09557,0.1161,0.1512,0.3148
0,0,CHN,China,EAP,U,2008,2008,X,3.696112,1.9,265.9979,0.01331763,0.003771379,0.002184745,0.003675931,0.3515431,214.0613,0.2076508,0.2886785,616.4811905,CHN_U2008X,0.03024,0.04282,0.05385,0.06431,0.07493,0.0865,0.1002,0.1186,0.1493,0.2792
0,1,COL,Colombia,LAC,N,2008,2008,Y,1196.955,1.9,351.945,0.1070674,0.04456951,0.02753113,0.06218344,0.5604227,195.2549,0.6683846,-1,44.901544,COL_N2008Y,0.009131,0.0202,0.02887,0.03836,0.04927,0.06259,0.08066,0.1081,0.1589,0.4439
1,1,COM,Comoros,SSA,N,2008,,X,220.5725,1.9,211.7661,0.1580736,0.05046213,0.02248967,0.07002748,-1,-1,-1,-1,0.657229,COM_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,ZAR,"Congo, Democratic Republic of",SSA,N,2008,,X,537.7323,1.9,31.53357,0.8844992,0.5307874,0.3613663,0.9562303,-1,-1,-1,-1,60.373608,ZAR_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,COG,"Congo, Republic of",SSA,N,2008,,X,296.5003,1.9,98.17275,0.4588884,0.1858004,0.0976642,0.2762979,-1,-1,-1,-1,4.115435,COG_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,CRI,Costa Rica,LAC,N,2008,2008,Y,343.7857,1.9,542.7065,0.02712545,0.01546084,0.0126802,0.00888068,0.4914253,343.9967,0.5419009,-1,4.429508,CRI_N2008Y,0.01412,0.02791,0.03744,0.0466,0.05716,0.07032,0.0883,0.1139,0.1622,0.3821
0,1,CIV,Cote d'Ivoire,SSA,N,2008,2008,X,235.6879,1.9,118.7732,0.2914325,0.1038773,0.05226699,0.1526017,0.4318373,84.71256,0.3251256,-1,19.497986,CIV_N2008X,0.01845,0.03271,0.04431,0.05399,0.06464,0.07857,0.09601,0.1212,0.1637,0.3264
0,1,HRV,Croatia,ECA,N,2008,2008,X,4.358503,1.9,819.0191,0,0,0,0,0.3370877,657.2218,0.1894609,-1,4.434508,HRV_N2008X,0.03291,0.04693,0.0571,0.06648,0.07525,0.0861,0.09846,0.1143,0.1437,0.2788
0,1,CYP,Cyprus,OHI,N,2008,2008,Y,0.7115528,1.9,884.2649,8.47E-05,8.47E-05,8.47E-05,0,0.3170866,732.9477,0.167013,-1,1.081563,CYP_N2008Y,0.0367,0.04977,0.05822,0.06722,0.07715,0.08851,0.1003,0.1161,0.1439,0.2621
0,1,CZE,Czech Republic,ECA,N,2008,2008,Y,14.90097,1.9,804.4687,0.000327798,0.000199153,0.00013636,0.000203406,0.2628027,706.7703,0.1223181,-1,10.384603,CZE_N2008Y,0.03916,0.05868,0.06889,0.07696,0.08386,0.09184,0.1013,0.1144,0.1361,0.2288
0,1,DNK,Denmark,OHI,N,2008,2008,Y,8.523886,1.9,1465.025,0.001482088,0.000703325,0.000533922,0.002437966,0.252465,1311.57,0.1189219,-1,5.493621,DNK_N2008Y,0.03945,0.05895,0.06865,0.07674,0.08519,0.09437,0.105,0.1198,0.1414,0.2104
1,1,DJI,Djibouti,MNA,N,2008,,X,101.4806,1.9,151.4479,0.186757,0.07062686,0.03927091,0.1162576,-1,-1,-1,-1,0.822934,DJI_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,DOM,Dominican Republic,LAC,N,2008,2008,Y,20.74103,1.9,357.6219,0.03764082,0.009660462,0.003896721,0.01251377,0.4899991,226.8551,0.41837,-1,9.63652,DOM_N2008Y,0.017,0.02793,0.03704,0.04664,0.05753,0.07028,0.08735,0.1122,0.1558,0.3883
0,1,ECU,Ecuador,LAC,N,2008,2008,Y,0.5472345,1.9,305.7479,0.08961643,0.0396014,0.02610941,0.04956034,0.5060875,191.4587,0.5130394,-1,14.447562,ECU_N2008Y,0.01149,0.02569,0.03547,0.04576,0.05655,0.0699,0.08774,0.1131,0.1609,0.3935
1,1,EGY,"Egypt, Arab Republic of",MNA,N,2008,,X,2.777,1.9,149.022,0.03950424,0.006048787,0.001500815,0.007022702,-1,-1,-1,-1,80.953881,EGY_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SLV,El Salvador,LAC,N,2008,2008,Y,0.5307735,1.9,281.0823,0.06919826,0.01986913,0.008444197,0.02649795,0.4665429,186.8323,0.3816873,-1,6.110301,SLV_N2008Y,0.017,0.02973,0.03982,0.04985,0.06051,0.07361,0.09122,0.1163,0.1616,0.3604
0,1,EST,Estonia,ECA,N,2008,2008,Y,0.6085634,1.9,725.6541,0.003861775,0.002398304,0.002031826,0.001940235,0.3191708,601.0688,0.1870666,-1,1.33709,EST_N2008Y,0.029,0.04886,0.06051,0.0692,0.07721,0.08865,0.1033,0.1226,0.1513,0.2493
1,1,ETH,Ethiopia,SSA,N,2008,,X,5.438614,1.9,84.8918,0.3493126,0.0878821,0.03312449,0.1135516,-1,-1,-1,-1,83.184892,ETH_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,FJI,Fiji,EAP,N,2008,,X,1.216541,1.9,234.1211,0.03423256,0.005691858,0.001440365,0.006620005,-1,-1,-1,-1,0.84334,FJI_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,FIN,Finland,OHI,N,2008,2008,Y,0.9802463,1.9,1439.423,0.000538722,0.000214604,0.000145675,0.000109951,0.2783821,1238.32,0.1334909,-1,5.313399,FIN_N2008Y,0.03752,0.05529,0.06488,0.07322,0.08165,0.09161,0.1036,0.1199,0.1428,0.2296
0,1,FRA,France,OHI,N,2008,2008,Y,0.8797541,1.9,1583.176,9.69E-05,7.41E-05,7.21E-05,0.000182135,0.3299648,1296.319,0.1851644,-1,64.37499,FRA_N2008Y,0.032,0.04707,0.05808,0.06759,0.07684,0.0878,0.1008,0.1179,0.1451,0.2669
0,1,GAB,Gabon,SSA,N,2008,2005,X,359.2185,1.9,188.8837,0.102083,0.02573169,0.009701652,0.03341238,0.4218499,134.2258,0.3011957,-1,1.536411,GAB_N2005X,0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
0,1,GMB,"Gambia, The",SSA,N,2008,2003.29,X,10.82647,1.9,96.29729,0.4654207,0.1796757,0.09274791,0.2684393,0.4733167,61.89393,0.3899284,-1,1.588572,GMB_N2003X,0.01793,0.02978,0.03898,0.04766,0.0586,0.07184,0.0912,0.1159,0.1596,0.3685
0,1,GEO,Georgia,ECA,N,2008,2008,X,0.8419071,1.9,162.3508,0.154697,0.04955355,0.02352197,0.07209104,0.4057301,123.8102,0.2912866,-1,4.03,GEO_N2008X,0.01982,0.0349,0.04648,0.05792,0.07013,0.08336,0.1002,0.1224,0.1598,0.3049
0,1,DEU,Germany,OHI,N,2008,2008,Y,0.8180292,1.9,1598.212,0.001325211,0.000865439,0.000637806,0.001652826,0.3114546,1347.582,0.1683314,-1,82.110097,DEU_N2008Y,0.03275,0.04928,0.05942,0.06918,0.07914,0.09012,0.1033,0.1213,0.1494,0.2461
1,1,GHA,Ghana,SSA,N,2008,,X,0.7880217,1.9,142.6433,0.2187148,0.06980955,0.0325111,0.09862207,-1,-1,-1,-1,23.29864,GHA_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,GRC,Greece,OHI,N,2008,2008,Y,0.7582539,1.9,1079.962,0.003444438,0.002894115,0.002596497,0.002183559,0.3358936,912.6649,0.2085279,-1,11.077841,GRC_N2008Y,0.02645,0.04491,0.05715,0.06762,0.07861,0.09068,0.1036,0.1216,0.1489,0.2605
1,1,GTM,Guatemala,LAC,N,2008,,Y,3.873239,1.9,313.1912,0.1087719,0.03743188,0.01913386,0.05452594,-1,-1,-1,-1,14.006366,GTM_N2006Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,GIN,Guinea,SSA,N,2008,,X,2572.343,1.9,84.04306,0.442521,0.147045,0.06817294,0.2058724,-1,-1,-1,-1,10.323142,GIN_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,GNB,Guinea-Bissau,SSA,N,2008,,X,248.2358,1.9,69.15679,0.6378062,0.2756494,0.1535759,0.4319979,-1,-1,-1,-1,1.480841,GNB_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,GUY,Guyana,LAC,N,2008,1998,Y,133.2612,1.9,248.6923,0.1019648,0.0338184,0.01521946,0.04723812,0.4455205,182.5812,0.3662881,0.3710533,0.746314,GUY_N1998Y,0.01538,0.02976,0.04247,0.05459,0.06694,0.08046,0.09656,0.1182,0.1545,0.3411
1,1,HTI,Haiti,LAC,N,2008,,Y,20.70574,1.9,100.9792,0.5529042,0.2907669,0.1932594,0.5448951,-1,-1,-1,-1,9.705029,HTI_N2001Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,HND,Honduras,LAC,N,2008,2008,Y,10.08031,1.9,286.576,0.1614349,0.06298295,0.03529919,0.09707964,0.5574257,164.9244,0.608225,-1,7.872658,HND_N2008Y,0.009123,0.01923,0.02865,0.03897,0.05101,0.0647,0.08299,0.1095,0.1571,0.4387
0,1,HUN,Hungary,ECA,N,2008,2008,Y,137.8829,1.9,601.1839,0.000131352,5.29E-05,2.65E-05,5.37E-05,0.2751404,541.6798,0.1281728,-1,10.038188,HUN_N2008Y,0.03561,0.05225,0.06437,0.07509,0.08507,0.09524,0.1068,0.1212,0.1438,0.2206
0,1,ISL,Iceland,OHI,N,2008,2008,Y,138.895,1.9,1862.896,0.00060815,0.000469055,0.000363559,0.000915499,0.3178928,1527.501,0.1730574,-1,0.317414,ISL_N2008Y,0.03575,0.05062,0.06041,0.06905,0.07738,0.0867,0.09803,0.1137,0.1376,0.2708
0,1,IND,India,SAS,A,2008,,X,14.97516,1.9,93.40744,0.3337374,0.07613901,0.02528779,0.09421923,-1,-1,-1,-1,1197.146906,IND_R2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,IND,India,SAS,R,2008,,X,14.97516,1.9,79.93794,0.3837562,0.0881501,0.0293269,0.1091329,-1,-1,-1,-1,835.0578528,IND_R2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,IND,India,SAS,U,2008,,X,14.97516,1.9,124.4711,0.2183827,0.04843878,0.01597272,0.05982501,-1,-1,-1,-1,362.0890532,IND_U2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,IDN,Indonesia,EAP,A,2008,2008,X,4091.939,1.9,113.876,0.2155468,0.04347988,0.01303446,0.05237969,-1,-1,-1,-1,236.159276,IDN_R2008X,0,0,0,0,0,0,0,0,0,0
0,1,IDN,Indonesia,EAP,R,2008,2008,X,4091.939,1.9,92.84415,0.2738238,0.05664237,0.01723678,0.06847588,0.2998285,77.42348,0.146648,-1,122.0305827,IDN_R2008X,0.0396,0.05193,0.06022,0.06882,0.07851,0.08855,0.1008,0.1179,0.1454,0.2482
0,1,IDN,Indonesia,EAP,U,2008,2008,X,4091.939,1.9,136.364,0.1532349,0.02940606,0.008541189,0.03516905,0.3671704,104.1129,0.22029,-1,114.1286933,IDN_U2008X,0.03114,0.04217,0.05115,0.06105,0.07113,0.08279,0.09768,0.1184,0.1525,0.292
1,1,IRN,"Iran, Islamic Republic of",MNA,N,2008,,X,5001.363,1.9,558.5833,0.007307099,0.00191171,0.000785268,0.002557629,-1,-1,-1,-1,72.845542,IRN_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,IRQ,Iraq,MNA,N,2008,,X,1003.799,1.9,170.9521,0.02189005,0.003565102,0.000878691,0.004122754,-1,-1,-1,-1,29.111417,IRQ_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,IRL,Ireland,OHI,N,2008,2008,Y,0.9517142,1.9,1405.857,0.001805067,0.001163857,0.000956713,0.000792516,0.3090622,1184.177,0.1686714,-1,4.489544,IRL_N2008Y,0.03259,0.04938,0.05998,0.06997,0.07972,0.08989,0.1052,0.1205,0.147,0.2458
1,1,ISR,Israel,OHI,N,2008,,Y,4.270233,1.9,905.0047,0.003533215,0.001685905,0.000813386,0.002306931,-1,-1,-1,-1,7.3088,ISR_N2007Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ITA,Italy,OHI,N,2008,2008,Y,0.8253945,1.9,1305.045,0.006701268,0.004923346,0.004389349,0.003008597,0.3362156,1111.962,0.2241841,-1,58.826731,ITA_N2008Y,0.02455,0.04467,0.05639,0.06746,0.07915,0.09188,0.1058,0.1233,0.152,0.2548
0,1,JAM,Jamaica,LAC,N,2008,2004,X,63.35445,1.9,407.1002,0.01177246,0.002587131,0.000804408,0.003130753,0.4545747,266.4822,0.3486235,-1,2.790122,JAM_N2004X,0.02064,0.03216,0.04166,0.05057,0.06001,0.07224,0.09033,0.1162,0.1586,0.3576
0,1,JPN,Japan,OHI,N,2008,2008,Y,116.1032,1.9,1211.822,0.003479339,0.001722516,0.000852766,0.002377556,0.3210668,1045.025,0.1878074,-1,128.063,JPN_N2008Y,0.02681,0.04687,0.05909,0.06971,0.08079,0.09239,0.1052,0.122,0.1495,0.2477
1,1,JOR,Jordan,MNA,N,2008,,X,0.446,1.9,298.9592,0.001261921,0.000150456,3.86E-05,0.000176761,-1,-1,-1,-1,6.489822,JOR_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,KAZ,Kazakhstan,ECA,N,2008,2008,X,83.61162,1.9,277.7738,0.001271169,5.67E-05,4.22E-06,5.90E-05,0.2907391,230.8279,0.1378205,-1,15.674,KAZ_N2008X,0.03979,0.05396,0.06227,0.07029,0.07871,0.08853,0.1015,0.118,0.1447,0.2422
0,1,KEN,Kenya,SSA,N,2008,2005.38,X,35.42959,1.9,128.8502,0.3185695,0.1094797,0.05363731,0.1609739,0.4850806,81.92527,0.4114588,-1,39.148416,KEN_N2005X,0.01713,0.02971,0.03877,0.04769,0.05781,0.07041,0.08664,0.1106,0.1529,0.3883
0,1,KIR,Kiribati,EAP,N,2008,2006,X,1.065704,1.9,148.7804,0.1402715,0.03708282,0.01466447,0.04900424,0.3697306,119.2048,0.2336906,-1,0.09844,KIR_N2006X,0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,KOR,"Korea, Republic of",OHI,N,2008,2008,Y,912.0214,1.9,1104.051,0.00338,0.00164627,0.000801836,0.002256491,0.3232334,943.5843,0.1886284,-1,49.054708,KOR_N2008Y,0.02632,0.04582,0.05815,0.06967,0.08038,0.09177,0.1059,0.1244,0.1528,0.2448
1,1,KSV,Kosovo,ECA,N,2008,,X,0.3480566,1.9,210.512,0.02402642,0.003276706,0.000690634,0.00369336,-1,-1,-1,-1,1.747383,KSV_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,KGZ,Kyrgyz Republic,ECA,N,2008,2008,X,17.53792,1.9,166.089,0.04009328,0.007487906,0.00234568,0.009279145,0.3145068,139.7167,0.1633546,-1,5.3187,KGZ_N2008X,0.03485,0.04912,0.05855,0.06767,0.07806,0.08927,0.1025,0.1201,0.1469,0.253
1,1,LAO,Lao People's Democratic Republic,EAP,N,2008,,X,3325.204,1.9,103.3297,0.2651446,0.0620191,0.02191215,0.07836194,-1,-1,-1,-1,6.05219,LAO_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,LVA,Latvia,ECA,N,2008,2008,X,0.4031804,1.9,611.0572,0.000271272,3.74E-05,5.16E-06,4.03E-05,0.358179,496.1858,0.2168233,-1,2.177322,LVA_N2008X,0.02691,0.04183,0.05205,0.06298,0.07507,0.08766,0.1025,0.1212,0.1554,0.2744
0,1,LBN,Lebanon,MNA,N,2008,2011.77,X,892.382,1.9,663.8703,0,0,0,0,0.3183245,563.1795,0.1697937,-1,4.111047,LBN_N2011X,0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
1,1,LSO,Lesotho,SSA,N,2008,,X,3.864347,1.9,73.86733,0.5996134,0.3188344,0.2100335,0.5829815,-1,-1,-1,-1,1.99993,LSO_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,LBR,Liberia,SSA,N,2008,,X,0.5677298,1.9,57.84934,0.649479,0.2540491,0.1331454,0.3863313,-1,-1,-1,-1,3.662993,LBR_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,LTU,Lithuania,ECA,N,2008,2008,X,1.785857,1.9,555.0727,0.001493954,0.000279346,0.000100394,0.000352025,0.3705566,433.4325,0.2315013,-1,3.198231,LTU_N2008X,0.02699,0.04135,0.05125,0.0611,0.07254,0.0848,0.1001,0.1203,0.1521,0.2895
0,1,LUX,Luxembourg,OHI,N,2008,2008,Y,0.9893056,1.9,2211.338,0,0,0,0,0.3256155,1828.177,0.1785554,-1,0.48865,LUX_N2008Y,0.03158,0.0462,0.0577,0.06853,0.0783,0.08863,0.1015,0.12,0.15,0.2575
0,1,MKD,"Macedonia, former Yugoslav Republic of",ECA,N,2008,2008,X,22.93599,1.9,363.1535,0.01331134,0.003564003,0.001741363,0.006028662,0.4405256,248.5648,0.3321224,-1,2.067378,MKD_N2008X,0.02085,0.03309,0.04294,0.05225,0.06296,0.07575,0.09291,0.1174,0.1603,0.3416
1,1,MDG,Madagascar,SSA,N,2008,,X,704.9134,1.9,55.77406,0.7153546,0.3141927,0.1706707,0.4759787,-1,-1,-1,-1,19.996469,MDG_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MWI,Malawi,SSA,N,2008,,X,78.01701,1.9,56.05763,0.7207992,0.3281415,0.1835199,0.5040849,-1,-1,-1,-1,14.271234,MWI_N2004X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MYS,Malaysia,EAP,N,2008,,Y,1.586086,1.9,631.0989,0.003315692,0.000651952,0.000245239,0.000871178,-1,-1,-1,-1,27.111069,MYS_N2007Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MDV,Maldives,SAS,N,2008,,X,10.67605,1.9,206.968,0.06276319,0.012472,0.003955167,0.01520419,-1,-1,-1,-1,0.362,MDV_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MLI,Mali,SSA,N,2008,,X,221.8683,1.9,74.57301,0.503492,0.166308,0.07507541,0.2294627,-1,-1,-1,-1,14.138216,MLI_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MRT,Mauritania,SSA,N,2008,2008,X,112.8067,1.9,160.2197,0.1079471,0.02731856,0.0107005,0.03595658,0.3568538,130.5959,0.2160087,-1,3.407541,MRT_N2008X,0.02624,0.04074,0.05122,0.06159,0.07386,0.08906,0.1055,0.1281,0.1619,0.2618
1,1,MUS,Mauritius,SSA,N,2008,,X,18.28542,1.9,340.4776,0.00401078,0.000794388,0.00024728,0.000966909,-1,-1,-1,-1,1.244121,MUS_N2006X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MEX,Mexico,LAC,N,2008,2008,X,8.940212,1.9,351.0054,0.03795244,0.008713535,0.003157439,0.01110192,0.4822533,225.667,0.4018723,-1,113.661809,MEX_N2008X,0.0177,0.02994,0.03959,0.04828,0.0585,0.07057,0.08601,0.1088,0.1519,0.3887
1,1,FSM,"Micronesia, Federated States of",EAP,N,2008,,X,0.9982547,1.9,176.2218,0.1328394,0.03888937,0.01764363,0.05560231,-1,-1,-1,-1,0.104478,FSM_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MDA,Moldova,ECA,N,2008,2008,X,5.45133,1.9,266.8438,0.01293627,0.002493211,0.000747887,0.003012146,0.3469244,214.8897,0.2014299,-1,3.570108,MDA_N2008X,0.02923,0.04406,0.05509,0.06469,0.0747,0.08646,0.1014,0.1207,0.1525,0.2712
1,1,MNG,Mongolia,EAP,N,2008,,X,590.33,1.9,244.3652,0.01212693,0.001974423,0.000501925,0.002313311,-1,-1,-1,-1,2.628131,MNG_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MNE,Montenegro,ECA,N,2008,2008,X,0.4493411,1.9,504.3279,0.00187792,0.000374994,0.000133789,0.000465459,0.3048799,427.1467,0.1543919,-1,0.616969,MNE_N2008X,0.03471,0.04954,0.06059,0.06981,0.07977,0.09028,0.1031,0.1203,0.1466,0.2454
0,1,MAR,Morocco,MNA,N,2008,2006.91,X,4.193143,1.9,254.4633,0.02342921,0.004603162,0.001381244,0.005553765,0.407183,183.377,0.2755287,-1,31.596855,MAR_N2006X,0.02637,0.03902,0.04807,0.05691,0.06662,0.07788,0.09199,0.1127,0.1494,0.331
1,1,MOZ,Mozambique,SSA,N,2008,,X,15.52727,1.9,58.5356,0.7000252,0.3222604,0.1854225,0.5140961,-1,-1,-1,-1,22.846758,MOZ_N2002X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MMR,Myanmar,EAP,N,2008,2015,X,320.604,1.9,104.8131,0.2817097,0.07204831,0.02791817,0.09393712,0.380685,77.91222,0.2505116,-1,49.479752,MMR_N2015X,0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
1,1,NAM,Namibia,SSA,N,2008,,X,5.130702,1.9,235.3167,0.2382157,0.07100202,0.03075671,0.09658379,-1,-1,-1,-1,2.106375,NAM_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NPL,Nepal,SAS,N,2008,,X,25.75927,1.9,104.9521,0.2821561,0.06769141,0.02416874,0.08562828,-1,-1,-1,-1,26.475859,NPL_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NLD,Netherlands,OHI,N,2008,2008,Y,0.8691391,1.9,1584.045,0.00133609,0.00063029,0.00037142,0.000979262,0.2929801,1363.784,0.1515574,-1,16.445593,NLD_N2008Y,0.0339,0.0526,0.06315,0.07223,0.0811,0.09181,0.104,0.1198,0.1446,0.2368
1,1,NIC,Nicaragua,LAC,N,2008,,Y,9.160075,1.9,242.414,0.07619334,0.02138377,0.009247968,0.02916062,-1,-1,-1,-1,5.594506,NIC_N2005Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NER,Niger,SSA,N,2008,,X,228.7532,1.9,60.23864,0.6627329,0.2455245,0.1161395,0.3427162,-1,-1,-1,-1,15.228525,NER_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NGA,Nigeria,SSA,N,2008,,X,79.53147,1.9,74.30806,0.5352636,0.2182191,0.1164966,0.3294835,-1,-1,-1,-1,150.34739,NGA_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NOR,Norway,OHI,N,2008,2008,Y,9.797199,1.9,1859.406,0.002267255,0.001290124,0.001053301,0.00173653,0.2699653,1638.747,0.1358129,-1,4.768212,NOR_N2008Y,0.0354,0.05597,0.06664,0.07522,0.08352,0.09331,0.106,0.1217,0.1441,0.2181
1,1,PAK,Pakistan,SAS,N,2008,,X,25.41425,1.9,117.7824,0.1187369,0.01878119,0.004569971,0.02169907,-1,-1,-1,-1,163.644603,PAK_N2007X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
